id_machine,id_entrepot,type_machine,annee_mois,temps_arret_panne,nb_pannes_machines,volume_traite,delai_moyen_livraison_entrepot_mois
ME003007,E003,Stockage,2020-01,0,0,408,
ME003011,E003,Stockage,2020-01,0,0,105,
ME003013,E003,Tri,2020-01,0,0,106,
ME003014,E003,Tri,2020-01,0,0,737,
ME003015,E003,Maintenance,2020-01,0,0,800,
ME003017,E003,Tri,2020-01,0,0,743,
ME003018,E003,Maintenance,2020-01,0,0,40,
ME003019,E003,Maintenance,2020-01,0,0,348,
ME003020,E003,Conditionnement,2020-01,0,0,853,
ME003022,E003,Transport,2020-01,0,0,193,
ME003023,E003,Tri,2020-01,0,0,445,
ME003025,E003,Conditionnement,2020-01,0,0,391,
ME003026,E003,Tri,2020-01,0,0,929,
ME003033,E003,Conditionnement,2020-01,0,0,991,
ME003034,E003,Stockage,2020-01,0,0,965,
ME003036,E003,Transport,2020-01,0,0,653,
ME003037,E003,Tri,2020-01,0,0,724,
ME004001,E004,Conditionnement,2020-01,0,0,141,
ME004004,E004,Transport,2020-01,0,0,111,
ME004005,E004,Maintenance,2020-01,0,0,857,
ME004007,E004,Conditionnement,2020-01,0,0,336,
ME004009,E004,Maintenance,2020-01,0,0,557,
ME004012,E004,Tri,2020-01,0,0,399,
ME004022,E004,Tri,2020-01,0,0,171,
ME004024,E004,Conditionnement,2020-01,0,0,334,
ME005001,E005,Maintenance,2020-01,0,0,608,
ME005003,E005,Tri,2020-01,0,0,347,
ME005004,E005,Conditionnement,2020-01,0,0,846,
ME005007,E005,Conditionnement,2020-01,0,0,659,
ME005008,E005,Conditionnement,2020-01,0,0,404,
ME005011,E005,Tri,2020-01,0,0,624,
ME005012,E005,Tri,2020-01,0,0,2,
ME005013,E005,Tri,2020-01,0,0,601,
ME005015,E005,Conditionnement,2020-01,0,0,214,
ME005017,E005,Conditionnement,2020-01,0,0,840,
ME005021,E005,Stockage,2020-01,0,0,827,
ME005022,E005,Stockage,2020-01,0,0,210,
ME005033,E005,Transport,2020-01,0,0,506,
ME006001,E006,Tri,2020-01,0,0,778,
ME006007,E006,Transport,2020-01,0,0,78,
ME006008,E006,Transport,2020-01,0,0,859,
ME006013,E006,Transport,2020-01,0,0,206,
ME006014,E006,Maintenance,2020-01,0,0,136,
ME006020,E006,Tri,2020-01,0,0,570,
ME006027,E006,Transport,2020-01,0,0,668,
ME006028,E006,Stockage,2020-01,0,0,845,
ME007002,E007,Tri,2020-01,0,0,575,
ME007005,E007,Transport,2020-01,0,0,62,
ME007006,E007,Tri,2020-01,0,0,928,
ME007008,E007,Tri,2020-01,0,0,130,
ME007009,E007,Tri,2020-01,0,0,556,
ME007013,E007,Conditionnement,2020-01,0,0,49,
ME007015,E007,Stockage,2020-01,0,0,876,
ME007017,E007,Stockage,2020-01,0,0,272,
ME007020,E007,Transport,2020-01,0,0,873,
ME007025,E007,Stockage,2020-01,0,0,584,
ME007026,E007,Transport,2020-01,0,0,135,
ME007031,E007,Stockage,2020-01,0,0,252,
ME007035,E007,Tri,2020-01,0,0,270,
ME008001,E008,Tri,2020-01,0,0,208,
ME008002,E008,Conditionnement,2020-01,0,0,578,
ME008004,E008,Tri,2020-01,0,0,524,
ME008005,E008,Maintenance,2020-01,0,0,313,
ME008007,E008,Tri,2020-01,0,0,990,
ME008012,E008,Tri,2020-01,0,0,987,
ME008016,E008,Stockage,2020-01,0,0,854,
ME008021,E008,Stockage,2020-01,0,0,767,
ME008024,E008,Tri,2020-01,0,0,234,
ME008026,E008,Conditionnement,2020-01,0,0,388,
ME008027,E008,Conditionnement,2020-01,0,0,49,
ME009002,E009,Tri,2020-01,0,0,725,
ME009006,E009,Transport,2020-01,0,0,808,
ME009007,E009,Tri,2020-01,0,0,427,
ME009009,E009,Conditionnement,2020-01,0,0,391,
ME009015,E009,Transport,2020-01,0,0,330,
ME009016,E009,Stockage,2020-01,0,0,666,
ME009017,E009,Maintenance,2020-01,0,0,465,
ME009019,E009,Conditionnement,2020-01,0,0,797,
ME010006,E010,Transport,2020-01,0,0,644,
ME010007,E010,Stockage,2020-01,0,0,211,
ME010011,E010,Maintenance,2020-01,0,0,264,
ME010014,E010,Stockage,2020-01,0,0,663,
ME010016,E010,Conditionnement,2020-01,0,0,934,
ME010021,E010,Maintenance,2020-01,0,0,721,
ME010025,E010,Conditionnement,2020-01,0,0,564,
ME001001,E001,Tri,2020-02,0,0,231,
ME001002,E001,Maintenance,2020-02,0,0,473,
ME001005,E001,Maintenance,2020-02,0,0,310,
ME001007,E001,Stockage,2020-02,0,0,525,
ME001011,E001,Conditionnement,2020-02,0,0,200,
ME001012,E001,Tri,2020-02,0,0,453,
ME001019,E001,Conditionnement,2020-02,0,0,459,
ME001022,E001,Stockage,2020-02,0,0,422,
ME001028,E001,Conditionnement,2020-02,0,0,246,
ME001030,E001,Conditionnement,2020-02,0,0,306,
ME001036,E001,Stockage,2020-02,0,0,616,
ME002001,E002,Stockage,2020-02,0,0,314,
ME002002,E002,Conditionnement,2020-02,0,0,299,
ME002005,E002,Transport,2020-02,0,0,245,
ME002008,E002,Tri,2020-02,0,0,217,
ME002012,E002,Conditionnement,2020-02,0,0,308,
ME002015,E002,Maintenance,2020-02,0,0,281,
ME002016,E002,Maintenance,2020-02,0,0,373,
ME002023,E002,Stockage,2020-02,0,0,246,
ME002025,E002,Stockage,2020-02,0,0,291,
ME002027,E002,Conditionnement,2020-02,0,0,311,
ME002028,E002,Tri,2020-02,0,0,412,
ME002029,E002,Transport,2020-02,0,0,280,
ME002032,E002,Stockage,2020-02,0,0,280,
ME002033,E002,Transport,2020-02,0,0,271,
ME003012,E003,Maintenance,2020-02,0,0,240,
ME003013,E003,Tri,2020-02,0,0,256,
ME003014,E003,Tri,2020-02,0,0,247,
ME003016,E003,Maintenance,2020-02,0,0,260,
ME003020,E003,Conditionnement,2020-02,0,0,250,
ME003024,E003,Stockage,2020-02,0,0,299,
ME003025,E003,Conditionnement,2020-02,0,0,266,
ME003026,E003,Tri,2020-02,0,0,282,
ME003030,E003,Transport,2020-02,0,0,483,
ME004002,E004,Conditionnement,2020-02,0,0,265,
ME004008,E004,Tri,2020-02,0,0,268,
ME004009,E004,Maintenance,2020-02,0,0,280,
ME004010,E004,Maintenance,2020-02,0,0,192,
ME004011,E004,Tri,2020-02,0,0,295,
ME004012,E004,Tri,2020-02,0,0,293,
ME004014,E004,Transport,2020-02,0,0,226,
ME004017,E004,Tri,2020-02,0,0,387,
ME004022,E004,Tri,2020-02,0,0,233,
ME004023,E004,Maintenance,2020-02,0,0,237,
ME004024,E004,Conditionnement,2020-02,0,0,599,
ME004027,E004,Stockage,2020-02,0,0,477,
ME005006,E005,Stockage,2020-02,0,0,317,
ME005008,E005,Conditionnement,2020-02,0,0,472,
ME005011,E005,Tri,2020-02,0,0,370,
ME005013,E005,Tri,2020-02,0,0,266,
ME005017,E005,Conditionnement,2020-02,0,0,252,
ME005024,E005,Maintenance,2020-02,0,0,270,
ME005027,E005,Stockage,2020-02,0,0,417,
ME005035,E005,Maintenance,2020-02,0,0,217,
ME006002,E006,Transport,2020-02,0,0,266,
ME006004,E006,Tri,2020-02,0,0,256,
ME006005,E006,Transport,2020-02,0,0,253,
ME006008,E006,Transport,2020-02,0,0,426,
ME006009,E006,Stockage,2020-02,0,0,330,
ME006010,E006,Conditionnement,2020-02,0,0,258,
ME006012,E006,Conditionnement,2020-02,0,0,276,
ME006013,E006,Transport,2020-02,0,0,265,
ME006020,E006,Tri,2020-02,0,0,445,
ME006023,E006,Conditionnement,2020-02,0,0,269,
ME006027,E006,Transport,2020-02,0,0,242,
ME007002,E007,Tri,2020-02,0,0,318,
ME007003,E007,Transport,2020-02,0,0,544,
ME007004,E007,Tri,2020-02,0,0,238,
ME007007,E007,Maintenance,2020-02,0,0,277,
ME007009,E007,Tri,2020-02,0,0,314,
ME007010,E007,Conditionnement,2020-02,0,0,272,
ME007015,E007,Stockage,2020-02,0,0,389,
ME007020,E007,Transport,2020-02,0,0,296,
ME007021,E007,Tri,2020-02,0,0,231,
ME007022,E007,Conditionnement,2020-02,0,0,240,
ME007023,E007,Tri,2020-02,0,0,238,
ME007027,E007,Stockage,2020-02,0,0,624,
ME007030,E007,Tri,2020-02,0,0,479,
ME007036,E007,Transport,2020-02,0,0,265,
ME008001,E008,Tri,2020-02,0,0,298,
ME008005,E008,Maintenance,2020-02,0,0,245,
ME008006,E008,Transport,2020-02,0,0,321,
ME008008,E008,Conditionnement,2020-02,0,0,497,
ME008010,E008,Stockage,2020-02,0,0,272,
ME008011,E008,Tri,2020-02,0,0,234,
ME008012,E008,Tri,2020-02,0,0,439,
ME008016,E008,Stockage,2020-02,0,0,396,
ME008019,E008,Conditionnement,2020-02,0,0,254,
ME008024,E008,Tri,2020-02,0,0,242,
ME008025,E008,Tri,2020-02,0,0,293,
ME008027,E008,Conditionnement,2020-02,0,0,270,
ME009002,E009,Tri,2020-02,0,0,264,
ME009014,E009,Transport,2020-02,0,0,471,
ME009016,E009,Stockage,2020-02,0,0,271,
ME009019,E009,Conditionnement,2020-02,0,0,281,
ME010001,E010,Maintenance,2020-02,0,0,251,
ME010004,E010,Transport,2020-02,0,0,513,
ME010007,E010,Stockage,2020-02,0,0,267,
ME010008,E010,Stockage,2020-02,0,0,273,
ME010009,E010,Maintenance,2020-02,0,0,468,
ME010010,E010,Conditionnement,2020-02,0,0,254,
ME010013,E010,Transport,2020-02,0,0,514,
ME010014,E010,Stockage,2020-02,0,0,511,
ME010025,E010,Conditionnement,2020-02,0,0,266,
ME001003,E001,Transport,2020-02,30,1,127,
ME001008,E001,Maintenance,2020-02,20,1,161,
ME001014,E001,Tri,2020-02,17,1,152,
ME001016,E001,Conditionnement,2020-02,18,1,127,
ME001017,E001,Stockage,2020-02,14,1,157,
ME001020,E001,Transport,2020-02,48,1,123,
ME001023,E001,Conditionnement,2020-02,34,1,146,
ME001027,E001,Transport,2020-02,5,1,509,
ME001029,E001,Stockage,2020-02,48,1,149,
ME001031,E001,Transport,2020-02,39,1,117,
ME001035,E001,Stockage,2020-02,16,1,128,
ME002003,E002,Tri,2020-02,28,1,135,
ME002004,E002,Stockage,2020-02,36,1,165,
ME002007,E002,Conditionnement,2020-02,19,1,127,
ME002017,E002,Tri,2020-02,34,1,164,
ME002018,E002,Tri,2020-02,25,1,147,
ME002020,E002,Conditionnement,2020-02,2,1,463,
ME002021,E002,Maintenance,2020-02,20,1,132,
ME002030,E002,Transport,2020-02,41,1,140,
ME002031,E002,Maintenance,2020-02,10,1,504,
ME003001,E003,Conditionnement,2020-02,19,1,172,
ME003002,E003,Transport,2020-02,25,1,134,
ME003003,E003,Tri,2020-02,33,1,123,
ME003007,E003,Stockage,2020-02,42,1,133,
ME003009,E003,Maintenance,2020-02,23,1,123,
ME003010,E003,Transport,2020-02,6,1,551,
ME003011,E003,Stockage,2020-02,31,1,124,
ME003015,E003,Maintenance,2020-02,16,1,107,
ME003018,E003,Maintenance,2020-02,46,1,128,
ME003021,E003,Tri,2020-02,16,1,133,
ME003027,E003,Tri,2020-02,19,1,156,
ME003029,E003,Conditionnement,2020-02,39,1,127,
ME003032,E003,Stockage,2020-02,12,1,509,
ME004003,E004,Transport,2020-02,7,1,467,
ME004006,E004,Conditionnement,2020-02,3,1,376,
ME004007,E004,Conditionnement,2020-02,7,1,489,
ME004019,E004,Transport,2020-02,40,1,108,
ME004026,E004,Stockage,2020-02,31,1,149,
ME004028,E004,Maintenance,2020-02,36,1,144,
ME005003,E005,Tri,2020-02,29,1,112,
ME005004,E005,Conditionnement,2020-02,10,1,530,
ME005005,E005,Tri,2020-02,42,1,135,
ME005010,E005,Conditionnement,2020-02,31,1,124,
ME005014,E005,Stockage,2020-02,3,1,548,
ME005016,E005,Maintenance,2020-02,35,1,134,
ME005019,E005,Conditionnement,2020-02,25,1,145,
ME005021,E005,Stockage,2020-02,34,1,160,
ME005022,E005,Stockage,2020-02,11,1,542,
ME005023,E005,Stockage,2020-02,47,1,136,
ME005026,E005,Tri,2020-02,5,1,421,
ME005031,E005,Transport,2020-02,36,1,136,
ME005032,E005,Maintenance,2020-02,4,1,498,
ME005033,E005,Transport,2020-02,12,1,420,
ME005036,E005,Tri,2020-02,42,1,134,
ME006003,E006,Tri,2020-02,9,1,464,
ME006006,E006,Tri,2020-02,14,1,140,
ME006011,E006,Maintenance,2020-02,47,1,110,
ME006016,E006,Transport,2020-02,48,1,137,
ME006017,E006,Tri,2020-02,42,1,117,
ME006018,E006,Maintenance,2020-02,26,1,117,
ME006019,E006,Tri,2020-02,45,1,140,
ME006022,E006,Stockage,2020-02,7,1,449,
ME006024,E006,Stockage,2020-02,13,1,158,
ME006025,E006,Conditionnement,2020-02,40,1,141,
ME006026,E006,Tri,2020-02,30,1,111,
ME007005,E007,Transport,2020-02,15,1,136,
ME007006,E007,Tri,2020-02,8,1,486,
ME007008,E007,Tri,2020-02,21,1,140,
ME007011,E007,Transport,2020-02,2,1,548,
ME007012,E007,Transport,2020-02,34,1,156,
ME007017,E007,Stockage,2020-02,2,1,512,
ME007018,E007,Transport,2020-02,18,1,126,
ME007019,E007,Stockage,2020-02,26,1,144,
ME007026,E007,Transport,2020-02,29,1,147,
ME007029,E007,Maintenance,2020-02,23,1,96,
ME008002,E008,Conditionnement,2020-02,47,1,98,
ME008003,E008,Tri,2020-02,37,1,154,
ME008013,E008,Stockage,2020-02,42,1,107,
ME008015,E008,Stockage,2020-02,9,1,497,
ME008026,E008,Conditionnement,2020-02,24,1,148,
ME008029,E008,Transport,2020-02,44,1,149,
ME009003,E009,Conditionnement,2020-02,25,1,155,
ME009006,E009,Transport,2020-02,17,1,149,
ME009007,E009,Tri,2020-02,23,1,134,
ME009008,E009,Maintenance,2020-02,46,1,151,
ME009009,E009,Conditionnement,2020-02,20,1,166,
ME009011,E009,Maintenance,2020-02,21,1,129,
ME009012,E009,Conditionnement,2020-02,4,1,441,
ME009013,E009,Transport,2020-02,35,1,100,
ME009015,E009,Transport,2020-02,38,1,112,
ME009020,E009,Stockage,2020-02,15,1,136,
ME010012,E010,Conditionnement,2020-02,33,1,126,
ME010019,E010,Conditionnement,2020-02,29,1,143,
ME010020,E010,Tri,2020-02,11,1,530,
ME010024,E010,Transport,2020-02,32,1,114,
ME010026,E010,Stockage,2020-02,18,1,128,
ME010027,E010,Conditionnement,2020-02,36,1,117,
ME010028,E010,Transport,2020-02,31,1,147,
ME001004,E001,Stockage,2020-02,0,0,126,
ME001006,E001,Stockage,2020-02,0,0,638,
ME001009,E001,Maintenance,2020-02,0,0,343,
ME001010,E001,Stockage,2020-02,0,0,523,
ME001013,E001,Stockage,2020-02,0,0,99,
ME001015,E001,Stockage,2020-02,0,0,421,
ME001018,E001,Transport,2020-02,0,0,563,
ME001021,E001,Maintenance,2020-02,0,0,943,
ME001024,E001,Maintenance,2020-02,0,0,580,
ME001025,E001,Stockage,2020-02,0,0,827,
ME001026,E001,Maintenance,2020-02,0,0,893,
ME001032,E001,Conditionnement,2020-02,0,0,560,
ME001033,E001,Tri,2020-02,0,0,894,
ME001034,E001,Transport,2020-02,0,0,920,
ME001037,E001,Tri,2020-02,0,0,862,
ME002006,E002,Transport,2020-02,0,0,913,
ME002009,E002,Conditionnement,2020-02,0,0,229,
ME002010,E002,Conditionnement,2020-02,0,0,624,
ME002011,E002,Tri,2020-02,0,0,269,
ME002013,E002,Conditionnement,2020-02,0,0,257,
ME002014,E002,Maintenance,2020-02,0,0,237,
ME002019,E002,Maintenance,2020-02,0,0,354,
ME002022,E002,Transport,2020-02,0,0,357,
ME002024,E002,Transport,2020-02,0,0,553,
ME002026,E002,Tri,2020-02,0,0,84,
ME003004,E003,Maintenance,2020-02,0,0,868,
ME003005,E003,Stockage,2020-02,0,0,843,
ME003006,E003,Transport,2020-02,0,0,495,
ME003008,E003,Conditionnement,2020-02,0,0,929,
ME003017,E003,Tri,2020-02,0,0,457,
ME003019,E003,Maintenance,2020-02,0,0,674,
ME003022,E003,Transport,2020-02,0,0,333,
ME003023,E003,Tri,2020-02,0,0,720,
ME003028,E003,Conditionnement,2020-02,0,0,851,
ME003031,E003,Conditionnement,2020-02,0,0,501,
ME003033,E003,Conditionnement,2020-02,0,0,464,
ME003034,E003,Stockage,2020-02,0,0,175,
ME003035,E003,Maintenance,2020-02,0,0,950,
ME003036,E003,Transport,2020-02,0,0,774,
ME003037,E003,Tri,2020-02,0,0,627,
ME004001,E004,Conditionnement,2020-02,0,0,415,
ME004004,E004,Transport,2020-02,0,0,710,
ME004005,E004,Maintenance,2020-02,0,0,99,
ME004013,E004,Conditionnement,2020-02,0,0,591,
ME004015,E004,Transport,2020-02,0,0,60,
ME004016,E004,Conditionnement,2020-02,0,0,579,
ME004018,E004,Transport,2020-02,0,0,394,
ME004020,E004,Maintenance,2020-02,0,0,499,
ME004021,E004,Tri,2020-02,0,0,551,
ME004025,E004,Conditionnement,2020-02,0,0,965,
ME005001,E005,Maintenance,2020-02,0,0,403,
ME005002,E005,Conditionnement,2020-02,0,0,248,
ME005007,E005,Conditionnement,2020-02,0,0,546,
ME005009,E005,Conditionnement,2020-02,0,0,748,
ME005012,E005,Tri,2020-02,0,0,717,
ME005015,E005,Conditionnement,2020-02,0,0,869,
ME005018,E005,Stockage,2020-02,0,0,625,
ME005020,E005,Stockage,2020-02,0,0,319,
ME005025,E005,Conditionnement,2020-02,0,0,121,
ME005028,E005,Stockage,2020-02,0,0,356,
ME005029,E005,Maintenance,2020-02,0,0,558,
ME005030,E005,Maintenance,2020-02,0,0,296,
ME005034,E005,Conditionnement,2020-02,0,0,840,
ME006001,E006,Tri,2020-02,0,0,177,
ME006007,E006,Transport,2020-02,0,0,19,
ME006014,E006,Maintenance,2020-02,0,0,192,
ME006015,E006,Transport,2020-02,0,0,975,
ME006021,E006,Stockage,2020-02,0,0,826,
ME006028,E006,Stockage,2020-02,0,0,78,
ME007001,E007,Transport,2020-02,0,0,152,
ME007013,E007,Conditionnement,2020-02,0,0,71,
ME007014,E007,Tri,2020-02,0,0,202,
ME007016,E007,Maintenance,2020-02,0,0,822,
ME007024,E007,Conditionnement,2020-02,0,0,657,
ME007025,E007,Stockage,2020-02,0,0,761,
ME007028,E007,Stockage,2020-02,0,0,262,
ME007031,E007,Stockage,2020-02,0,0,373,
ME007032,E007,Tri,2020-02,0,0,726,
ME007033,E007,Maintenance,2020-02,0,0,558,
ME007034,E007,Tri,2020-02,0,0,578,
ME007035,E007,Tri,2020-02,0,0,156,
ME007037,E007,Stockage,2020-02,0,0,257,
ME007038,E007,Maintenance,2020-02,0,0,487,
ME008004,E008,Tri,2020-02,0,0,711,
ME008007,E008,Tri,2020-02,0,0,562,
ME008009,E008,Tri,2020-02,0,0,299,
ME008014,E008,Stockage,2020-02,0,0,789,
ME008017,E008,Conditionnement,2020-02,0,0,482,
ME008018,E008,Conditionnement,2020-02,0,0,459,
ME008020,E008,Maintenance,2020-02,0,0,190,
ME008021,E008,Stockage,2020-02,0,0,696,
ME008022,E008,Stockage,2020-02,0,0,431,
ME008023,E008,Stockage,2020-02,0,0,228,
ME008028,E008,Tri,2020-02,0,0,709,
ME008030,E008,Conditionnement,2020-02,0,0,937,
ME009001,E009,Transport,2020-02,0,0,587,
ME009004,E009,Maintenance,2020-02,0,0,748,
ME009005,E009,Transport,2020-02,0,0,477,
ME009010,E009,Stockage,2020-02,0,0,552,
ME009017,E009,Maintenance,2020-02,0,0,199,
ME009018,E009,Tri,2020-02,0,0,171,
ME010002,E010,Tri,2020-02,0,0,38,
ME010003,E010,Tri,2020-02,0,0,972,
ME010005,E010,Conditionnement,2020-02,0,0,748,
ME010006,E010,Transport,2020-02,0,0,491,
ME010011,E010,Maintenance,2020-02,0,0,84,
ME010015,E010,Stockage,2020-02,0,0,578,
ME010016,E010,Conditionnement,2020-02,0,0,320,
ME010017,E010,Transport,2020-02,0,0,837,
ME010018,E010,Tri,2020-02,0,0,459,
ME010021,E010,Maintenance,2020-02,0,0,415,
ME010022,E010,Maintenance,2020-02,0,0,753,
ME010023,E010,Conditionnement,2020-02,0,0,743,
ME010029,E010,Tri,2020-02,0,0,925,
ME010030,E010,Conditionnement,2020-02,0,0,390,
ME001005,E001,Maintenance,2020-03,0,0,315,
ME001007,E001,Stockage,2020-03,0,0,306,
ME001011,E001,Conditionnement,2020-03,0,0,189,
ME001012,E001,Tri,2020-03,0,0,456,
ME001013,E001,Stockage,2020-03,0,0,254,
ME001014,E001,Tri,2020-03,0,0,524,
ME001020,E001,Transport,2020-03,0,0,464,
ME001022,E001,Stockage,2020-03,0,0,236,
ME001024,E001,Maintenance,2020-03,0,0,234,
ME001037,E001,Tri,2020-03,0,0,478,
ME002002,E002,Conditionnement,2020-03,0,0,282,
ME002005,E002,Transport,2020-03,0,0,425,
ME002015,E002,Maintenance,2020-03,0,0,274,
ME002018,E002,Tri,2020-03,0,0,290,
ME002028,E002,Tri,2020-03,0,0,223,
ME002029,E002,Transport,2020-03,0,0,288,
ME002031,E002,Maintenance,2020-03,0,0,289,
ME002032,E002,Stockage,2020-03,0,0,508,
ME003001,E003,Conditionnement,2020-03,0,0,335,
ME003002,E003,Transport,2020-03,0,0,266,
ME003003,E003,Tri,2020-03,0,0,239,
ME003008,E003,Conditionnement,2020-03,0,0,318,
ME003010,E003,Transport,2020-03,0,0,550,
ME003013,E003,Tri,2020-03,0,0,478,
ME003014,E003,Tri,2020-03,0,0,256,
ME003019,E003,Maintenance,2020-03,0,0,303,
ME003020,E003,Conditionnement,2020-03,0,0,472,
ME003023,E003,Tri,2020-03,0,0,255,
ME003026,E003,Tri,2020-03,0,0,289,
ME003029,E003,Conditionnement,2020-03,0,0,248,
ME003031,E003,Conditionnement,2020-03,0,0,285,
ME003032,E003,Stockage,2020-03,0,0,296,
ME003034,E003,Stockage,2020-03,0,0,530,
ME003036,E003,Transport,2020-03,0,0,403,
ME004003,E004,Transport,2020-03,0,0,467,
ME004005,E004,Maintenance,2020-03,0,0,248,
ME004009,E004,Maintenance,2020-03,0,0,500,
ME004012,E004,Tri,2020-03,0,0,537,
ME004020,E004,Maintenance,2020-03,0,0,534,
ME004023,E004,Maintenance,2020-03,0,0,419,
ME004025,E004,Conditionnement,2020-03,0,0,260,
ME004026,E004,Stockage,2020-03,0,0,529,
ME004028,E004,Maintenance,2020-03,0,0,284,
ME005001,E005,Maintenance,2020-03,0,0,298,
ME005003,E005,Tri,2020-03,0,0,233,
ME005006,E005,Stockage,2020-03,0,0,323,
ME005008,E005,Conditionnement,2020-03,0,0,256,
ME005010,E005,Conditionnement,2020-03,0,0,453,
ME005013,E005,Tri,2020-03,0,0,253,
ME005014,E005,Stockage,2020-03,0,0,306,
ME005020,E005,Stockage,2020-03,0,0,487,
ME005022,E005,Stockage,2020-03,0,0,298,
ME005023,E005,Stockage,2020-03,0,0,279,
ME005024,E005,Maintenance,2020-03,0,0,265,
ME005026,E005,Tri,2020-03,0,0,235,
ME005027,E005,Stockage,2020-03,0,0,225,
ME005035,E005,Maintenance,2020-03,0,0,233,
ME006002,E006,Transport,2020-03,0,0,263,
ME006004,E006,Tri,2020-03,0,0,256,
ME006006,E006,Tri,2020-03,0,0,274,
ME006008,E006,Transport,2020-03,0,0,237,
ME006009,E006,Stockage,2020-03,0,0,353,
ME006011,E006,Maintenance,2020-03,0,0,235,
ME006014,E006,Maintenance,2020-03,0,0,221,
ME006015,E006,Transport,2020-03,0,0,302,
ME006017,E006,Tri,2020-03,0,0,444,
ME006018,E006,Maintenance,2020-03,0,0,417,
ME006020,E006,Tri,2020-03,0,0,252,
ME006021,E006,Stockage,2020-03,0,0,309,
ME006023,E006,Conditionnement,2020-03,0,0,291,
ME006024,E006,Stockage,2020-03,0,0,308,
ME006026,E006,Tri,2020-03,0,0,219,
ME006028,E006,Stockage,2020-03,0,0,275,
ME007003,E007,Transport,2020-03,0,0,309,
ME007004,E007,Tri,2020-03,0,0,256,
ME007006,E007,Tri,2020-03,0,0,269,
ME007013,E007,Conditionnement,2020-03,0,0,255,
ME007014,E007,Tri,2020-03,0,0,266,
ME007028,E007,Stockage,2020-03,0,0,252,
ME007033,E007,Maintenance,2020-03,0,0,329,
ME007037,E007,Stockage,2020-03,0,0,238,
ME008001,E008,Tri,2020-03,0,0,314,
ME008004,E008,Tri,2020-03,0,0,262,
ME008005,E008,Maintenance,2020-03,0,0,429,
ME008007,E008,Tri,2020-03,0,0,275,
ME008009,E008,Tri,2020-03,0,0,281,
ME008010,E008,Stockage,2020-03,0,0,288,
ME008011,E008,Tri,2020-03,0,0,224,
ME008012,E008,Tri,2020-03,0,0,240,
ME008013,E008,Stockage,2020-03,0,0,219,
ME008016,E008,Stockage,2020-03,0,0,361,
ME008017,E008,Conditionnement,2020-03,0,0,308,
ME008020,E008,Maintenance,2020-03,0,0,285,
ME008023,E008,Stockage,2020-03,0,0,254,
ME008027,E008,Conditionnement,2020-03,0,0,264,
ME008030,E008,Conditionnement,2020-03,0,0,294,
ME009003,E009,Conditionnement,2020-03,0,0,297,
ME009006,E009,Transport,2020-03,0,0,518,
ME009008,E009,Maintenance,2020-03,0,0,561,
ME009012,E009,Conditionnement,2020-03,0,0,235,
ME009013,E009,Transport,2020-03,0,0,202,
ME009015,E009,Transport,2020-03,0,0,218,
ME010003,E010,Tri,2020-03,0,0,235,
ME010012,E010,Conditionnement,2020-03,0,0,256,
ME010019,E010,Conditionnement,2020-03,0,0,291,
ME010021,E010,Maintenance,2020-03,0,0,286,
ME010022,E010,Maintenance,2020-03,0,0,300,
ME010027,E010,Conditionnement,2020-03,0,0,426,
ME010028,E010,Transport,2020-03,0,0,298,
ME001001,E001,Tri,2020-03,29,1,118,
ME001002,E001,Maintenance,2020-03,4,1,479,
ME001006,E001,Stockage,2020-03,20,1,129,
ME001009,E001,Maintenance,2020-03,15,1,160,
ME001015,E001,Stockage,2020-03,14,1,99,
ME001019,E001,Conditionnement,2020-03,20,1,133,
ME001021,E001,Maintenance,2020-03,18,1,176,
ME001025,E001,Stockage,2020-03,31,1,127,
ME001026,E001,Maintenance,2020-03,47,1,112,
ME001029,E001,Stockage,2020-03,14,1,165,
ME001030,E001,Conditionnement,2020-03,22,1,150,
ME001031,E001,Transport,2020-03,24,1,122,
ME001032,E001,Conditionnement,2020-03,41,1,137,
ME001034,E001,Transport,2020-03,21,1,127,
ME001036,E001,Stockage,2020-03,38,1,165,
ME002001,E002,Stockage,2020-03,13,1,171,
ME002004,E002,Stockage,2020-03,0,1,613,
ME002006,E002,Transport,2020-03,41,1,150,
ME002007,E002,Conditionnement,2020-03,24,1,125,
ME002011,E002,Tri,2020-03,2,1,406,
ME002017,E002,Tri,2020-03,10,1,593,
ME002019,E002,Maintenance,2020-03,32,1,152,
ME002020,E002,Conditionnement,2020-03,30,1,128,
ME002022,E002,Transport,2020-03,30,1,126,
ME002023,E002,Stockage,2020-03,28,1,125,
ME002025,E002,Stockage,2020-03,10,1,516,
